service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
i-tr1011_49,20261109,20261115,1,1,1,1,1,1,1
i-tr1011_5,20260105,20260111,1,1,1,1,1,1,1
i-tr1011_50,20261116,20261122,1,1,1,1,1,1,1
i-tr1011_51,20261123,20261129,1,1,1,1,1,1,1
i-tr1011_52,20261130,20261206,1,1,1,1,1,1,1
i-tr1011_53,20261207,20261213,1,1,1,1,1,1,0
i-tr1011_6,20260112,20260118,1,1,1,1,1,1,1
i-tr1011_7,20260119,20260125,1,1,1,1,1,1,1
i-tr1011_8,20260126,20260201,1,1,1,1,1,1,1
i-tr1011_9,20260202,20260208,1,1,1,1,1,1,1
i-tr1012_1,20251208,20251214,0,0,0,0,0,0,1
i-tr1012_10,20260209,20260215,1,1,1,1,1,1,1
i-tr1012_11,20260216,20260222,1,1,1,1,1,1,1
i-tr1012_12,20260223,20260301,1,1,1,1,1,1,1
i-tr1012_13,20260302,20260308,1,1,1,1,1,1,1
i-tr1012_14,20260309,20260315,1,1,1,1,1,1,1
i-tr1012_15,20260316,20260322,1,1,1,1,1,1,1
i-tr1012_16,20260323,20260329,1,1,1,1,1,1,1
i-tr1012_17,20260330,20260405,1,1,1,1,1,1,1
i-tr1012_18,20260406,20260412,1,1,1,1,1,1,1
i-tr1012_19,20260413,20260419,1,1,1,1,1,1,1
i-tr1012_2,20251215,20251221,1,1,1,1,1,1,1
i-tr1012_20,20260420,20260426,1,1,1,1,1,1,1
i-tr1012_21,20260427,20260503,1,1,1,1,1,1,1
i-tr1012_22,20260504,20260510,1,1,1,1,1,1,1
i-tr1012_23,20260511,20260517,1,1,1,1,1,1,1
i-tr1012_24,20260518,20260524,1,1,1,1,1,1,1
i-tr1012_25,20260525,20260531,1,1,1,1,1,1,1
i-tr1012_26,20260601,20260607,1,1,1,1,1,1,1
i-tr1012_27,20260608,20260614,1,1,1,1,1,1,1
i-tr1012_28,20260615,20260621,1,1,1,1,1,1,1
i-tr1012_29,20260622,20260628,1,1,1,1,1,1,1
i-tr1012_3,20251222,20251228,1,1,1,1,1,1,1
i-tr1012_30,20260629,20260705,1,1,1,1,1,1,1
i-tr1012_31,20260706,20260712,1,1,1,1,1,1,1
i-tr1012_32,20260713,20260719,1,1,1,1,1,1,1
i-tr1012_33,20260720,20260726,1,1,1,1,1,1,1
i-tr1012_34,20260727,20260802,1,1,1,1,1,1,1
i-tr1012_35,20260803,20260809,1,1,1,1,1,1,1
i-tr1012_36,20260810,20260816,1,1,1,1,1,1,1
i-tr1012_37,20260817,20260823,1,1,1,1,1,1,1
i-tr1012_38,20260824,20260830,1,1,1,1,1,1,1
i-tr1012_39,20260831,20260906,1,1,1,1,1,1,1
i-tr1012_4,20251229,20260104,1,1,1,1,1,1,1
i-tr1012_40,20260907,20260913,1,1,1,1,1,1,1
i-tr1012_41,20260914,20260920,1,1,1,1,1,1,1
i-tr1012_42,20260921,20260927,1,1,1,1,1,1,1
i-tr1012_43,20260928,20261004,1,1,1,1,1,1,1
i-tr1012_44,20261005,20261011,1,1,1,1,1,1,1
i-tr1012_45,20261012,20261018,1,1,1,1,1,1,1
i-tr1012_46,20261019,20261025,1,1,1,1,1,1,1
i-tr1012_47,20261026,20261101,1,1,1,1,1,1,1
i-tr1012_48,20261102,20261108,1,1,1,1,1,1,1
i-tr1012_49,20261109,20261115,1,1,1,1,1,1,1
i-tr1012_5,20260105,20260111,1,1,1,1,1,1,1
i-tr1012_50,20261116,20261122,1,1,1,1,1,1,1
i-tr1012_51,20261123,20261129,1,1,1,1,1,1,1
i-tr1012_52,20261130,20261206,1,1,1,1,1,1,1
i-tr1012_53,20261207,20261213,1,1,1,1,1,1,0
i-tr1012_6,20260112,20260118,1,1,1,1,1,1,1
i-tr1012_7,20260119,20260125,1,1,1,1,1,1,1
i-tr1012_8,20260126,20260201,1,1,1,1,1,1,1
i-tr1012_9,20260202,20260208,1,1,1,1,1,1,1
i-tr1013_10,20260209,20260215,1,1,1,1,1,0,0
i-tr1013_11,20260216,20260222,1,1,1,1,1,0,0
i-tr1013_12,20260223,20260301,1,1,1,1,1,0,0
i-tr1013_13,20260302,20260308,1,1,1,1,1,0,0
i-tr1013_14,20260309,20260315,1,1,1,1,1,0,0
i-tr1013_15,20260316,20260322,1,1,1,1,1,0,0
i-tr1013_16,20260323,20260329,1,1,1,1,1,0,0
i-tr1013_17,20260330,20260405,1,1,1,1,1,0,0
i-tr1013_18,20260406,20260412,1,1,1,1,1,0,0
i-tr1013_19,20260413,20260419,1,1,1,1,1,0,0
i-tr1013_2,20251215,20251221,1,1,1,1,1,0,0
i-tr1013_20,20260420,20260426,1,1,1,1,1,0,0
i-tr1013_21,20260427,20260503,0,1,1,1,0,0,0
i-tr1013_22,20260504,20260510,1,1,1,1,1,0,0
i-tr1013_23,20260511,20260517,1,1,1,1,1,0,0
i-tr1013_24,20260518,20260524,1,1,1,1,1,0,0
i-tr1013_25,20260525,20260531,1,1,1,1,1,0,0
i-tr1013_26,20260601,20260607,1,1,1,1,1,0,0
i-tr1013_27,20260608,20260614,1,1,1,1,1,0,0
i-tr1013_28,20260615,20260621,1,1,1,1,1,0,0
i-tr1013_29,20260622,20260628,1,1,1,0,1,0,0
i-tr1013_3,20251222,20251228,1,1,1,0,0,0,0
i-tr1013_30,20260629,20260705,1,1,1,1,1,0,0
i-tr1013_31,20260706,20260712,1,1,1,1,1,0,0
i-tr1013_32,20260713,20260719,1,1,1,1,1,0,0
i-tr1013_33,20260720,20260726,1,1,1,1,1,0,0
i-tr1013_34,20260727,20260802,1,1,1,1,1,0,0
i-tr1013_35,20260803,20260809,1,1,1,1,1,0,0
i-tr1013_36,20260810,20260816,1,1,1,1,1,0,0
i-tr1013_37,20260817,20260823,1,1,1,1,1,0,0
i-tr1013_38,20260824,20260830,1,1,1,1,1,0,0
i-tr1013_39,20260831,20260906,1,1,1,1,1,0,0
i-tr1013_4,20251229,20260104,1,1,1,0,0,0,0
i-tr1013_40,20260907,20260913,1,1,1,1,1,0,0
i-tr1013_41,20260914,20260920,1,1,1,1,1,0,0
i-tr1013_42,20260921,20260927,1,1,1,1,1,0,0
i-tr1013_43,20260928,20261004,1,1,1,1,1,0,0
i-tr1013_44,20261005,20261011,1,1,1,1,1,0,0
i-tr1013_45,20261012,20261018,1,1,1,1,1,0,0
i-tr1013_46,20261019,20261025,1,1,1,1,1,0,0
i-tr1013_47,20261026,20261101,1,1,1,1,1,0,0
i-tr1013_48,20261102,20261108,1,1,1,1,1,0,0
i-tr1013_49,20261109,20261115,1,1,1,1,1,0,0
i-tr1013_5,20260105,20260111,1,1,1,1,1,0,0
i-tr1013_50,20261116,20261122,1,1,1,1,1,0,0
i-tr1013_51,20261123,20261129,1,1,1,1,1,0,0
i-tr1013_52,20261130,20261206,1,1,1,1,1,0,0
i-tr1013_53,20261207,20261213,1,1,1,1,1,0,0
i-tr1013_6,20260112,20260118,1,1,1,1,1,0,0
i-tr1013_7,20260119,20260125,1,1,1,1,1,0,0
i-tr1013_8,20260126,20260201,1,1,1,1,1,0,0
i-tr1013_9,20260202,20260208,1,1,1,1,1,0,0
i-tr1014_10,20260209,20260215,1,1,1,1,1,0,0
i-tr1014_11,20260216,20260222,1,1,1,1,1,0,0
i-tr1014_12,20260223,20260301,1,1,1,1,1,0,0
i-tr1014_13,20260302,20260308,1,1,1,1,1,0,0
i-tr1014_14,20260309,20260315,1,1,1,1,1,0,0
i-tr1014_15,20260316,20260322,1,1,1,1,1,0,0
i-tr1014_16,20260323,20260329,1,1,1,1,1,0,0
i-tr1014_17,20260330,20260405,1,1,1,1,1,0,0
i-tr1014_18,20260406,20260412,1,1,1,1,1,0,0
i-tr1014_19,20260413,20260419,1,1,1,1,1,0,0
i-tr1014_2,20251215,20251221,1,1,1,1,1,0,0
i-tr1014_20,20260420,20260426,1,1,1,1,1,0,0
i-tr1014_21,20260427,20260503,0,1,1,1,0,0,0
i-tr1014_22,20260504,20260510,1,1,1,1,1,0,0
i-tr1014_23,20260511,20260517,1,1,1,1,1,0,0
i-tr1014_24,20260518,20260524,1,1,1,1,1,0,0
i-tr1014_25,20260525,20260531,1,1,1,1,1,0,0
i-tr1014_26,20260601,20260607,1,1,1,1,1,0,0
i-tr1014_27,20260608,20260614,1,1,1,1,1,0,0
i-tr1014_28,20260615,20260621,1,1,1,1,1,0,0
i-tr1014_29,20260622,20260628,1,1,1,0,1,0,0
i-tr1014_3,20251222,20251228,1,1,1,0,0,0,0
i-tr1014_30,20260629,20260705,1,1,1,1,1,0,0
i-tr1014_31,20260706,20260712,1,1,1,1,1,0,0
i-tr1014_32,20260713,20260719,1,1,1,1,1,0,0
i-tr1014_33,20260720,20260726,1,1,1,1,1,0,0
i-tr1014_34,20260727,20260802,1,1,1,1,1,0,0
i-tr1014_35,20260803,20260809,1,1,1,1,1,0,0
i-tr1014_36,20260810,20260816,1,1,1,1,1,0,0
i-tr1014_37,20260817,20260823,1,1,1,1,1,0,0
i-tr1014_38,20260824,20260830,1,1,1,1,1,0,0
i-tr1014_39,20260831,20260906,1,1,1,1,1,0,0
i-tr1014_4,20251229,20260104,1,1,1,0,0,0,0
i-tr1014_40,20260907,20260913,1,1,1,1,1,0,0
i-tr1014_41,20260914,20260920,1,1,1,1,1,0,0
i-tr1014_42,20260921,20260927,1,1,1,1,1,0,0
i-tr1014_43,20260928,20261004,1,1,1,1,1,0,0
i-tr1014_44,20261005,20261011,1,1,1,1,1,0,0
i-tr1014_45,20261012,20261018,1,1,1,1,1,0,0
i-tr1014_46,20261019,20261025,1,1,1,1,1,0,0
i-tr1014_47,20261026,20261101,1,1,1,1,1,0,0
i-tr1014_48,20261102,20261108,1,1,1,1,1,0,0
i-tr1014_49,20261109,20261115,1,1,1,1,1,0,0
i-tr1014_5,20260105,20260111,1,1,1,1,1,0,0
i-tr1014_50,20261116,20261122,1,1,1,1,1,0,0
i-tr1014_51,20261123,20261129,1,1,1,1,1,0,0
i-tr1014_52,20261130,20261206,1,1,1,1,1,0,0
i-tr1014_53,20261207,20261213,1,1,1,1,1,0,0
i-tr1014_6,20260112,20260118,1,1,1,1,1,0,0
i-tr1014_7,20260119,20260125,1,1,1,1,1,0,0
i-tr1014_8,20260126,20260201,1,1,1,1,1,0,0
i-tr1014_9,20260202,20260208,1,1,1,1,1,0,0
i-tr1015_1,20251208,20251214,0,0,0,0,0,0,1
i-tr1015_10,20260209,20260215,1,1,1,1,1,1,1
i-tr1015_11,20260216,20260222,1,1,1,1,1,1,1
i-tr1015_12,20260223,20260301,1,1,1,1,1,1,1
i-tr1015_13,20260302,20260308,1,1,1,1,1,1,1
i-tr1015_14,20260309,20260315,1,1,1,1,1,1,1
i-tr1015_15,20260316,20260322,1,1,1,1,1,1,1
i-tr1015_16,20260323,20260329,1,1,1,1,1,1,1
i-tr1015_17,20260330,20260405,1,1,1,1,1,1,1
i-tr1015_18,20260406,20260412,1,1,1,1,1,1,1
i-tr1015_19,20260413,20260419,1,1,1,1,1,1,1
i-tr1015_2,20251215,20251221,1,1,1,1,1,1,1
i-tr1015_20,20260420,20260426,1,1,1,1,1,1,1
i-tr1015_21,20260427,20260503,1,1,1,1,1,1,1
i-tr1015_22,20260504,20260510,1,1,1,1,1,1,1
i-tr1015_23,20260511,20260517,1,1,1,1,1,1,1
i-tr1015_24,20260518,20260524,1,1,1,1,1,1,1
i-tr1015_25,20260525,20260531,1,1,1,1,1,1,1
i-tr1015_26,20260601,20260607,1,1,1,1,1,1,1
i-tr1015_27,20260608,20260614,1,1,1,1,1,1,1
i-tr1015_28,20260615,20260621,1,1,1,1,1,1,1
i-tr1015_29,20260622,20260628,1,1,1,1,1,1,1
i-tr1015_3,20251222,20251228,1,1,1,1,1,1,1
i-tr1015_39,20260831,20260906,1,1,1,1,1,1,1
i-tr1015_4,20251229,20260104,1,1,1,1,1,1,1
i-tr1015_40,20260907,20260913,1,1,1,1,1,1,1
i-tr1015_41,20260914,20260920,1,1,1,1,1,1,1
i-tr1015_42,20260921,20260927,1,1,1,1,1,1,1
i-tr1015_43,20260928,20261004,1,1,1,1,1,1,1
i-tr1015_44,20261005,20261011,1,1,1,1,1,1,1
i-tr1015_45,20261012,20261018,1,1,1,1,1,1,1
i-tr1015_46,20261019,20261025,1,1,1,1,1,1,1
i-tr1015_47,20261026,20261101,1,1,1,1,1,1,1
i-tr1015_48,20261102,20261108,1,1,1,1,1,1,1
i-tr1015_49,20261109,20261115,1,1,1,1,1,1,1
i-tr1015_5,20260105,20260111,1,1,1,1,1,1,1
i-tr1015_50,20261116,20261122,1,1,1,1,1,1,1
i-tr1015_51,20261123,20261129,1,1,1,1,1,1,1
i-tr1015_52,20261130,20261206,1,1,1,1,1,1,1
i-tr1015_53,20261207,20261213,1,1,1,1,1,1,0
i-tr1015_6,20260112,20260118,1,1,1,1,1,1,1
i-tr1015_7,20260119,20260125,1,1,1,1,1,1,1
i-tr1015_8,20260126,20260201,1,1,1,1,1,1,1
i-tr1015_9,20260202,20260208,1,1,1,1,1,1,1
i-tr1016_1,20251208,20251214,0,0,0,0,0,0,1
i-tr1016_10,20260209,20260215,1,1,1,1,1,0,1
i-tr1016_11,20260216,20260222,1,1,1,1,1,0,1
i-tr1016_12,20260223,20260301,1,1,1,1,1,0,1
i-tr1016_13,20260302,20260308,1,1,1,1,1,0,1
i-tr1016_14,20260309,20260315,1,1,1,1,1,0,1
i-tr1016_15,20260316,20260322,1,1,1,1,1,0,1
i-tr1016_16,20260323,20260329,1,1,1,1,1,0,1
i-tr1016_17,20260330,20260405,1,1,1,1,1,0,1
i-tr1016_18,20260406,20260412,1,1,1,1,1,0,1
i-tr1016_19,20260413,20260419,1,1,1,1,1,0,1
i-tr1016_2,20251215,20251221,1,1,1,1,1,0,1
i-tr1016_20,20260420,20260426,1,1,1,1,1,0,1
i-tr1016_21,20260427,20260503,1,1,1,1,1,0,1
i-tr1016_22,20260504,20260510,1,1,1,1,1,0,1
i-tr1016_23,20260511,20260517,1,1,1,1,1,0,1
i-tr1016_24,20260518,20260524,1,1,1,1,1,0,1
i-tr1016_25,20260525,20260531,1,1,1,1,1,0,1
i-tr1016_26,20260601,20260607,1,1,1,1,1,0,1
i-tr1016_27,20260608,20260614,1,1,1,1,1,0,1
i-tr1016_28,20260615,20260621,1,1,1,1,1,0,1
i-tr1016_29,20260622,20260628,1,1,1,1,1,0,1
i-tr1016_3,20251222,20251228,1,1,1,1,1,0,1
i-tr1016_30,20260629,20260705,1,1,1,1,1,0,1
i-tr1016_31,20260706,20260712,1,1,1,1,1,0,1
i-tr1016_32,20260713,20260719,1,1,1,1,1,0,1
i-tr1016_33,20260720,20260726,1,1,1,1,1,0,1
i-tr1016_34,20260727,20260802,1,1,1,1,1,0,1
i-tr1016_35,20260803,20260809,1,1,1,1,1,0,1
i-tr1016_36,20260810,20260816,1,1,1,1,1,0,1
i-tr1016_37,20260817,20260823,1,1,1,1,1,0,1
i-tr1016_38,20260824,20260830,1,1,1,1,1,0,1
i-tr1016_39,20260831,20260906,1,1,1,1,1,0,1
i-tr1016_4,20251229,20260104,1,1,1,1,1,0,1
i-tr1016_40,20260907,20260913,1,1,1,1,1,0,1
i-tr1016_41,20260914,20260920,1,1,1,1,1,0,1
i-tr1016_42,20260921,20260927,1,1,1,1,1,0,1
i-tr1016_43,20260928,20261004,1,1,1,1,1,0,1
i-tr1016_44,20261005,20261011,1,1,1,1,1,0,1
i-tr1016_45,20261012,20261018,1,1,1,1,1,0,1
i-tr1016_46,20261019,20261025,1,1,1,1,1,0,1
i-tr1016_47,20261026,20261101,1,1,1,1,1,0,1
i-tr1016_48,20261102,20261108,1,1,1,1,1,0,1
i-tr1016_49,20261109,20261115,1,1,1,1,1,0,1
i-tr1016_5,20260105,20260111,1,1,1,1,1,0,1
i-tr1016_50,20261116,20261122,1,1,1,1,1,0,1
i-tr1016_51,20261123,20261129,1,1,1,1,1,0,1
i-tr1016_52,20261130,20261206,1,1,1,1,1,0,1
i-tr1016_53,20261207,20261213,1,1,1,1,1,0,0
i-tr1016_6,20260112,20260118,1,1,1,1,1,0,1
i-tr1016_7,20260119,20260125,1,1,1,1,1,0,1
i-tr1016_8,20260126,20260201,1,1,1,1,1,0,1
i-tr1016_9,20260202,20260208,1,1,1,1,1,0,1
i-tr1017_1,20251208,20251214,0,0,0,0,0,0,1
i-tr1017_10,20260209,20260215,1,1,1,1,1,0,1
i-tr1017_11,20260216,20260222,1,1,1,1,1,0,1
i-tr1017_12,20260223,20260301,1,1,1,1,1,0,1
i-tr1017_13,20260302,20260308,1,1,1,1,1,0,1
i-tr1017_14,20260309,20260315,1,1,1,1,1,0,1
i-tr1017_15,20260316,20260322,1,1,1,1,1,0,1
i-tr1017_16,20260323,20260329,1,1,1,1,1,0,1
i-tr1017_17,20260330,20260405,1,1,1,1,1,0,1
i-tr1017_18,20260406,20260412,1,1,1,1,1,0,1
i-tr1017_19,20260413,20260419,1,1,1,1,1,0,1
i-tr1017_2,20251215,20251221,1,1,1,1,1,0,1
i-tr1017_20,20260420,20260426,1,1,1,1,1,0,1
i-tr1017_21,20260427,20260503,1,1,1,1,1,0,1
i-tr1017_22,20260504,20260510,1,1,1,1,1,0,1
i-tr1017_23,20260511,20260517,1,1,1,1,1,0,1
i-tr1017_24,20260518,20260524,1,1,1,1,1,0,1
i-tr1017_25,20260525,20260531,1,1,1,1,1,0,1
i-tr1017_26,20260601,20260607,1,1,1,1,1,0,1
i-tr1017_27,20260608,20260614,1,1,1,1,1,0,1
i-tr1017_28,20260615,20260621,1,1,1,1,1,0,1
i-tr1017_29,20260622,20260628,1,1,1,1,1,0,1
i-tr1017_3,20251222,20251228,1,1,1,1,1,0,1
i-tr1017_30,20260629,20260705,1,1,1,1,1,0,1
i-tr1017_31,20260706,20260712,1,1,1,1,1,0,1
i-tr1017_32,20260713,20260719,1,1,1,1,1,0,1
i-tr1017_33,20260720,20260726,1,1,1,1,1,0,1
i-tr1017_34,20260727,20260802,1,1,1,1,1,0,1
i-tr1017_35,20260803,20260809,1,1,1,1,1,0,1
i-tr1017_36,20260810,20260816,1,1,1,1,1,0,1
i-tr1017_37,20260817,20260823,1,1,1,1,1,0,1
i-tr1017_38,20260824,20260830,1,1,1,1,1,0,1
i-tr1017_39,20260831,20260906,1,1,1,1,1,0,1
i-tr1017_4,20251229,20260104,1,1,1,1,1,0,1
i-tr1017_40,20260907,20260913,1,1,1,1,1,0,1
i-tr1017_41,20260914,20260920,1,1,1,1,1,0,1
i-tr1017_42,20260921,20260927,1,1,1,1,1,0,1
i-tr1017_43,20260928,20261004,1,1,1,1,1,0,1
i-tr1017_44,20261005,20261011,1,1,1,1,1,0,1
i-tr1017_45,20261012,20261018,1,1,1,1,1,0,1
i-tr1017_46,20261019,20261025,1,1,1,1,1,0,1
i-tr1017_47,20261026,20261101,1,1,1,1,1,0,1
i-tr1017_48,20261102,20261108,1,1,1,1,1,0,1
i-tr1017_49,20261109,20261115,1,1,1,1,1,0,1
i-tr1017_5,20260105,20260111,1,1,1,1,1,0,1
i-tr1017_50,20261116,20261122,1,1,1,1,1,0,1
i-tr1017_51,20261123,20261129,1,1,1,1,1,0,1
i-tr1017_52,20261130,20261206,1,1,1,1,1,0,1
i-tr1017_53,20261207,20261213,1,1,1,1,1,0,0
i-tr1017_6,20260112,20260118,1,1,1,1,1,0,1
i-tr1017_7,20260119,20260125,1,1,1,1,1,0,1
i-tr1017_8,20260126,20260201,1,1,1,1,1,0,1
i-tr1017_9,20260202,20260208,1,1,1,1,1,0,1
i-tr1018_10,20260209,20260215,1,1,1,1,1,0,0
i-tr1018_11,20260216,20260222,1,1,1,1,1,0,0
i-tr1018_12,20260223,20260301,1,1,1,1,1,0,0
i-tr1018_13,20260302,20260308,1,1,1,1,1,0,0
i-tr1018_14,20260309,20260315,1,1,1,1,1,0,0
i-tr1018_15,20260316,20260322,1,1,1,1,1,0,0
i-tr1018_16,20260323,20260329,1,1,1,1,1,0,0
i-tr1018_17,20260330,20260405,1,1,1,1,1,0,0
i-tr1018_18,20260406,20260412,0,1,1,1,1,0,0
i-tr1018_19,20260413,20260419,1,1,1,1,1,0,0
i-tr1018_2,20251215,20251221,1,1,1,1,1,0,0
i-tr1018_20,20260420,20260426,1,1,1,1,1,0,0
i-tr1018_21,20260427,20260503,1,1,1,1,0,0,0
i-tr1018_22,20260504,20260510,1,1,1,1,1,0,0
i-tr1018_23,20260511,20260517,1,1,1,1,1,0,0
i-tr1018_24,20260518,20260524,1,1,1,1,1,0,0
i-tr1018_25,20260525,20260531,1,1,1,1,1,0,0
i-tr1018_26,20260601,20260607,1,1,1,0,1,0,0
i-tr1018_27,20260608,20260614,1,1,1,1,1,0,0
i-tr1018_28,20260615,20260621,1,1,1,1,1,0,0
i-tr1018_29,20260622,20260628,0,1,1,1,1,0,0
i-tr1018_3,20251222,20251228,1,1,1,0,0,0,0
i-tr1018_30,20260629,20260705,1,1,1,1,1,0,0
i-tr1018_31,20260706,20260712,1,1,1,1,1,0,0
i-tr1018_32,20260713,20260719,1,1,1,1,1,0,0
i-tr1018_33,20260720,20260726,1,1,1,1,1,0,0
i-tr1018_34,20260727,20260802,1,1,1,1,1,0,0
i-tr1018_35,20260803,20260809,1,1,0,1,1,0,0
i-tr1018_36,20260810,20260816,1,1,1,1,1,0,0
i-tr1018_37,20260817,20260823,1,1,1,1,1,0,0
i-tr1018_38,20260824,20260830,1,1,1,1,1,0,0
i-tr1018_39,20260831,20260906,1,1,1,1,1,0,0
i-tr1018_4,20251229,20260104,1,1,1,0,1,0,0
i-tr1018_40,20260907,20260913,1,1,1,1,1,0,0
i-tr1018_41,20260914,20260920,1,1,1,1,1,0,0
i-tr1018_42,20260921,20260927,1,1,1,1,1,0,0
i-tr1018_43,20260928,20261004,1,1,1,1,1,0,0
i-tr1018_44,20261005,20261011,1,1,1,1,1,0,0
i-tr1018_45,20261012,20261018,1,1,1,1,1,0,0
i-tr1018_46,20261019,20261025,1,1,1,1,1,0,0
i-tr1018_47,20261026,20261101,1,1,1,1,1,0,0
i-tr1018_48,20261102,20261108,1,1,1,1,1,0,0
i-tr1018_49,20261109,20261115,1,1,1,1,1,0,0
i-tr1018_5,20260105,20260111,1,0,1,1,1,0,0
i-tr1018_50,20261116,20261122,1,1,0,1,1,0,0
i-tr1018_51,20261123,20261129,1,1,1,1,1,0,0
i-tr1018_52,20261130,20261206,1,1,1,1,1,0,0
i-tr1018_53,20261207,20261213,1,1,1,1,1,0,0
i-tr1018_6,20260112,20260118,1,1,1,1,1,0,0
i-tr1018_7,20260119,20260125,1,1,1,1,1,0,0
i-tr1018_8,20260126,20260201,1,1,1,1,1,0,0
i-tr1018_9,20260202,20260208,1,1,1,1,1,0,0
i-tr1019_10,20260209,20260215,1,1,1,1,1,0,0
i-tr1019_11,20260216,20260222,1,1,1,1,1,0,0
i-tr1019_12,20260223,20260301,1,1,1,1,1,0,0
i-tr1019_13,20260302,20260308,1,1,1,1,1,0,0
i-tr1019_14,20260309,20260315,1,1,1,1,1,0,0
i-tr1019_15,20260316,20260322,1,1,1,1,1,0,0
i-tr1019_16,20260323,20260329,1,1,1,1,1,0,0
i-tr1019_17,20260330,20260405,1,1,1,1,1,0,0
i-tr1019_18,20260406,20260412,0,1,1,1,1,0,0
i-tr1019_19,20260413,20260419,1,1,1,1,1,0,0
i-tr1019_2,20251215,20251221,1,1,1,1,1,0,0
i-tr1019_20,20260420,20260426,1,1,1,1,1,0,0
i-tr1019_21,20260427,20260503,1,1,1,1,0,0,0
i-tr1019_22,20260504,20260510,1,1,1,1,1,0,0
i-tr1019_23,20260511,20260517,1,1,1,1,1,0,0
i-tr1019_24,20260518,20260524,1,1,1,1,1,0,0
i-tr1019_25,20260525,20260531,1,1,1,1,1,0,0
i-tr1019_26,20260601,20260607,1,1,1,0,1,0,0
i-tr1019_27,20260608,20260614,1,1,1,1,1,0,0
i-tr1019_28,20260615,20260621,1,1,1,1,1,0,0
i-tr1019_29,20260622,20260628,0,1,1,1,1,0,0
i-tr1019_3,20251222,20251228,1,1,1,0,0,0,0
i-tr1019_30,20260629,20260705,1,1,1,1,1,0,0
i-tr1019_31,20260706,20260712,1,1,1,1,1,0,0
i-tr1019_32,20260713,20260719,1,1,1,1,1,0,0
i-tr1019_33,20260720,20260726,1,1,1,1,1,0,0
i-tr1019_34,20260727,20260802,1,1,1,1,1,0,0
i-tr1019_35,20260803,20260809,1,1,0,1,1,0,0
i-tr1019_36,20260810,20260816,1,1,1,1,1,0,0
i-tr1019_37,20260817,20260823,1,1,1,1,1,0,0
i-tr1019_38,20260824,20260830,1,1,1,1,1,0,0
i-tr1019_39,20260831,20260906,1,1,1,1,1,0,0
i-tr1019_4,20251229,20260104,1,1,1,0,1,0,0
i-tr1019_40,20260907,20260913,1,1,1,1,1,0,0
i-tr1019_41,20260914,20260920,1,1,1,1,1,0,0
i-tr1019_42,20260921,20260927,1,1,1,1,1,0,0
i-tr1019_43,20260928,20261004,1,1,1,1,1,0,0
i-tr1019_44,20261005,20261011,1,1,1,1,1,0,0
i-tr1019_45,20261012,20261018,1,1,1,1,1,0,0
i-tr1019_46,20261019,20261025,1,1,1,1,1,0,0
i-tr1019_47,20261026,20261101,1,1,1,1,1,0,0
i-tr1019_48,20261102,20261108,1,1,1,1,1,0,0
i-tr1019_49,20261109,20261115,1,1,1,1,1,0,0
i-tr1019_5,20260105,20260111,1,0,1,1,1,0,0
i-tr1019_50,20261116,20261122,1,1,0,1,1,0,0
i-tr1019_51,20261123,20261129,1,1,1,1,1,0,0
i-tr1019_52,20261130,20261206,1,1,1,1,1,0,0
i-tr1019_53,20261207,20261213,1,1,1,1,1,0,0
i-tr1019_6,20260112,20260118,1,1,1,1,1,0,0
i-tr1019_7,20260119,20260125,1,1,1,1,1,0,0
i-tr1019_8,20260126,20260201,1,1,1,1,1,0,0
i-tr1019_9,20260202,20260208,1,1,1,1,1,0,0
i-tr102_1,20251208,20251214,0,0,0,0,0,0,1
i-tr102_10,20260209,20260215,1,1,1,1,1,1,1
i-tr102_11,20260216,20260222,1,1,1,1,1,1,1
i-tr102_12,20260223,20260301,1,1,1,1,1,1,1
i-tr102_13,20260302,20260308,1,1,1,1,1,1,1
i-tr102_14,20260309,20260315,1,1,1,1,1,1,1
i-tr102_15,20260316,20260322,1,1,1,1,1,1,1
i-tr102_16,20260323,20260329,1,1,1,1,1,1,1
i-tr102_17,20260330,20260405,1,1,1,1,1,1,1
i-tr102_18,20260406,20260412,1,1,1,1,1,1,1
i-tr102_19,20260413,20260419,1,1,1,1,1,1,1
i-tr102_2,20251215,20251221,1,1,1,1,1,1,1
i-tr102_20,20260420,20260426,1,1,1,1,1,1,1
i-tr102_21,20260427,20260503,1,1,1,1,1,1,1
i-tr102_22,20260504,20260510,1,1,1,1,1,1,1
i-tr102_23,20260511,20260517,1,1,1,1,1,1,1
i-tr102_24,20260518,20260524,1,1,1,1,1,1,1
i-tr102_25,20260525,20260531,1,1,1,1,1,1,1
i-tr102_26,20260601,20260607,1,1,1,1,1,1,1
i-tr102_27,20260608,20260614,1,1,1,1,1,1,1
i-tr102_28,20260615,20260621,1,1,1,1,1,1,1
i-tr102_29,20260622,20260628,1,1,1,1,1,1,1
i-tr102_3,20251222,20251228,1,1,1,1,1,1,1
i-tr102_30,20260629,20260705,1,1,1,1,1,1,1
i-tr102_31,20260706,20260712,1,1,1,1,1,1,1
i-tr102_32,20260713,20260719,1,1,1,1,1,1,1
i-tr102_33,20260720,20260726,1,1,1,1,1,1,1
i-tr102_34,20260727,20260802,1,1,1,1,1,1,1
i-tr102_35,20260803,20260809,1,1,1,1,1,1,1
i-tr102_36,20260810,20260816,1,1,1,1,1,1,1
